web-scraper-order,web-scraper-start-url,articles_links,articles_links-href,Brand,Price,Address,image_link-src
"1732658770-206","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=7","Piaggio Liberty 2t","https://www.dakarvente.com/annonce-21120-piaggio-liberty-2t.html","Piaggio Liberty 2t","285.000  FCFA","Guédiawaye",""
"1732658774-207","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=7","Jakarta Ktm","https://www.dakarvente.com/annonce-21797-jakarta-ktm.html","Jakarta Ktm","","Kaolack","media/annonces/pics/57ab41f08c830ba2ebd51f068d562c50.jpg"
"1732658778-208","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=7","Vends scooter","https://www.dakarvente.com/annonce-22141-vends-scooter.html","Vends scooter","450.000  FCFA","Parcelles assainies","media/annonces/pics/9c41df0c588e282fc417e5aa172fb976.jpeg"
"1732658782-209","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=7","Gilera Runner Vxr 200","https://www.dakarvente.com/annonce-22147-gilera-runner-vxr-200.html","Gilera Runner Vxr 200","600.000  FCFA","Guédiawaye",""
"1732658786-210","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=7","Typhoon nouveau modèle","https://www.dakarvente.com/annonce-22349-typhoon-nouveau-modle.html","Typhoon nouveau modèle","275.000  FCFA","Guédiawaye","media/annonces/pics/2ac2a66480275615046ce8420e745d88.jpg"
"1732658794-211","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=7","Runner VXR 200","https://www.dakarvente.com/annonce-22599-runner-vxr-200.html","Runner VXR 200","500.000  FCFA","Guédiawaye","media/annonces/pics/797720a59e52931e85be1d748afeb701.jpg"
"1732658805-212","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=7","Piaggio Liberty 50","https://www.dakarvente.com/annonce-22676-piaggio-liberty-50.html","Piaggio Liberty 50","275.000  FCFA","Guédiawaye","media/annonces/pics/8dd9c8b2ec673e349c6fca9caab409a2.jpg"
"1732658815-213","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=7","Tricycle 150CC /170 Cm","https://www.dakarvente.com/annonce-23097-tricycle-150cc-170-cm.html","Tricycle 150CC /170 Cm","1.270.000  FCFA","Sacré Coeur","media/annonces/pics/654b14c67dd2516f99f72a36b3c7623c.jpg"
"1732658819-214","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=7","Moto Honda SH","https://www.dakarvente.com/annonce-23214-moto-honda-sh.html","Moto Honda SH","650.000  FCFA","Thiès","media/annonces/pics/5138e8ca722a631c190d15085c68ad60.jpg"
"1732658822-215","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=7","Honda SH 300","https://www.dakarvente.com/annonce-23647-honda-sh-300.html","","","",""
"1732658824-216","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=7","Gilera Runner sp 250cc","https://www.dakarvente.com/annonce-23692-gilera-runner-sp-250cc.html","","","",""
"1732658828-217","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=7","Magesty 400 nouveau modèle","https://www.dakarvente.com/annonce-23923-magesty-400-nouveau-modle.html","Magesty 400 nouveau modèle","900.000  FCFA","Castors","media/annonces/pics/6ff74ccc430bc37dadf0969b07f5e56c.jpg"
"1732658833-218","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=7","XMAX 2012","https://www.dakarvente.com/annonce-23962-xmax-2012.html","XMAX 2012","950.000  FCFA","Grand Dakar",""
"1732658837-219","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=7","Liberty 4t 50cc","https://www.dakarvente.com/annonce-24241-liberty-4t-50cc.html","Liberty 4t 50cc","290.000  FCFA","Golf","media/annonces/pics/462137887b669b5421180bdfd78c9774.jpg"
"1732658841-220","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=7","Vente d'une moto Honda forza 250","https://www.dakarvente.com/annonce-24359-vente-d-une-moto-honda-forza-250.html","Vente d'une  moto Honda forza 250","550.000  FCFA","Ziguinchor","media/annonces/pics/9be619c183561eee98f605fee19b1da9.jpg"
"1732658844-221","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=7","Ovetto 100cc","https://www.dakarvente.com/annonce-24744-ovetto-100cc.html","Ovetto 100cc","275.000  FCFA","Golf",""
"1732658849-222","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=7","BMW F800 GS","https://www.dakarvente.com/annonce-24868-bmw-f800-gs.html","BMW F800 GS","2.000.000  FCFA","Dakar","media/annonces/pics/caacb52fe71e30ac10239b1b55b2488b.png"
"1732658853-223","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=7","Liberty","https://www.dakarvente.com/annonce-25040-liberty.html","Liberty","370.000  FCFA","HLM","media/annonces/pics/201d63e0ea7292f3a3bbb5c252c65aaf.jpeg"
"1732658856-224","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=7","Av Ette Piaggio 125","https://www.dakarvente.com/annonce-25147-av-ette-piaggio-125.html","Av Ette Piaggio 125","200.000  FCFA","Golf","media/annonces/pics/c61c507b92dabe0f877674cd36f8d0c7.jpg"
"1732658861-225","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=7","Moto Versa","https://www.dakarvente.com/annonce-25179-moto-versa.html","Moto Versa","550.000  FCFA","Guédiawaye","media/annonces/pics/20d3b533954f826ad5de2f070c983fe7.jpeg"
"1732658865-226","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=7","Moto Jakarta KTM","https://www.dakarvente.com/annonce-25191-moto-jakarta-ktm.html","Moto Jakarta KTM","350.000  FCFA","Keur Massar","media/annonces/pics/93f0d333a19f35fff349af5b743ed211.jpeg"
"1732658869-227","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=7","Scooter Versa","https://www.dakarvente.com/annonce-25361-scooter-versa.html","Scooter Versa","500.000  FCFA","Pikine","media/annonces/pics/251ba691b187059c34d99529734a3cb6.jpeg"
"1732658872-228","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=7","Mbk Rocket 80cc","https://www.dakarvente.com/annonce-25406-mbk-rocket-80cc.html","Mbk Rocket 80cc","275.000  FCFA","Dakar","media/annonces/pics/909215e72436a78e3c9b8b178f2ea85f.jpeg"
"1732658876-229","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=7","Scooter X9 Foresight","https://www.dakarvente.com/annonce-25495-scooter-x9-foresight.html","Scooter X9 Foresight","600.000  FCFA","Amitié","media/annonces/pics/fef89f3a494ca48ffb87e9986366f8e4.jpg"
"1732658880-230","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=7","Honda Vision","https://www.dakarvente.com/annonce-25611-honda-vision.html","Honda Vision","450.000  FCFA","Golf","media/annonces/pics/5564ba1d5cd3879e52b75038a1ae654b.jpeg"
"1732658893-231","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Vespa Primavera 4t50","https://www.dakarvente.com/annonce-25669-vespa-primavera-4t50.html","Vespa Primavera 4t50","420.000  FCFA","Dakar","media/annonces/pics/e864653a4136821c30d03e6189c407fc.jpeg"
"1732658905-232","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Honda Panthéon 150","https://www.dakarvente.com/annonce-25874-honda-panthon-150.html","Honda Panthéon 150","400.000  FCFA","Thiès","media/annonces/pics/dfcbfaaf1f9e3e9dc6aa02ed59941bc7.jpg"
"1732658908-233","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Piaggio Liberty 50cc","https://www.dakarvente.com/annonce-26004-piaggio-liberty-50cc.html","Piaggio Liberty 50cc","285.950  FCFA","Dakar","media/annonces/pics/fd1cf112f7138b5a8e8f952a37692027.jpeg"
"1732658918-234","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Liberty","https://www.dakarvente.com/annonce-26074-liberty.html","Liberty","","Almadies",""
"1732658923-235","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Moto Suzuki Bandit","https://www.dakarvente.com/annonce-26505-moto-suzuki-bandit.html","Moto Suzuki Bandit","1.300.000  FCFA","Rufisque","media/annonces/pics/827ac09de28a1c22fe48dae267411a26.jpeg"
"1732658928-236","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Scooter SH","https://www.dakarvente.com/annonce-26881-scooter-sh.html","Scooter SH","670.000  FCFA","Hann Bel-Air","media/annonces/pics/27a69b0c65215a23bcfb13db8ac436f1.jpeg"
"1732658933-237","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Piaggio Liberty 50 cc","https://www.dakarvente.com/annonce-26936-piaggio-liberty-50-cc.html","Piaggio Liberty 50 cc","280.000  FCFA","Golf","media/annonces/pics/bc4839c8d5f0aa3cd57bb49a9c7010b9.jpeg"
"1732658939-238","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","QUAD KYMCO 50 COMPÉTITION NEU50F","https://www.dakarvente.com/annonce-27085-quad-kymco-50-comptition-neu50f.html","QUAD KYMCO 50 COMPÉTITION NEU50F","","Thiaroye","media/annonces/pics/422ec73a1311199bffc7559055925d45.png"
"1732658943-239","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","JAKARTA HOUSE","https://www.dakarvente.com/annonce-27152-jakarta-house.html","JAKARTA HOUSE","390.000  FCFA","Mbao","media/annonces/pics/6640e6d90c303bfa979bb25b65ef7c5c.jpeg"
"1732658947-240","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Liberty S nouveau modèle 50","https://www.dakarvente.com/annonce-27195-liberty-s-nouveau-modle-50.html","Liberty S nouveau modèle 50","480.000  FCFA","Guédiawaye","media/annonces/pics/f120ea78b096c38971ef15d9ac2f52af.jpeg"
"1732658951-241","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Typhoon","https://www.dakarvente.com/annonce-27239-typhoon.html","Typhoon","230.000  FCFA","Dakar","media/annonces/pics/f40cc16c4b2dd6fe7ecd6838978e7bdd.jpeg"
"1732658955-242","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Moto Yamaha TZR","https://www.dakarvente.com/annonce-27516-moto-yamaha-tzr.html","Moto Yamaha TZR","290.999  FCFA","Sébikotane","media/annonces/pics/b9fa456d50fff7eda4c77a2b31362a53.jpg"
"1732658959-243","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Tmax 530 2012","https://www.dakarvente.com/annonce-27664-tmax-530-2012.html","Tmax 530 2012","2.700.000  FCFA","Dakar","media/annonces/pics/a10851de6e19e70a761cba8d3a3f942a.jpeg"
"1732658964-244","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Vespa primavera 150cc nouveau modèle","https://www.dakarvente.com/annonce-27810-vespa-primavera-150cc-nouveau-modle.html","Vespa primavera 150cc nouveau modèle","950.000  FCFA","Pikine","media/annonces/pics/5cd52df28427f4c9e7e6707856d4cefc.jpeg"
"1732658968-245","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Vespa Primavera s 100cc","https://www.dakarvente.com/annonce-27846-vespa-primavera-s-100cc.html","Vespa Primavera s 100cc","650.000  FCFA","Golf","media/annonces/pics/db4fc8c58c2785ca96b03b6c5ff317c4.jpeg"
"1732658972-246","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Piaggio Liberty 50 cc 2 temps","https://www.dakarvente.com/annonce-27847-piaggio-liberty-50-cc-2-temps.html","Piaggio Liberty 50 cc 2 temps","180.000  FCFA","Hann Bel-Air","media/annonces/pics/7f1561d734326fe950abbdb77958710e.jpg"
"1732658984-247","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","XMAX 250","https://www.dakarvente.com/annonce-28041-xmax-250.html","XMAX 250","650.000  FCFA","Guédiawaye","media/annonces/pics/acfbb10c76f035f45860964fdb356506.jpeg"
"1732658987-248","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Piaggio Fly nouveau modèle 4t50cc","https://www.dakarvente.com/annonce-28047-piaggio-fly-nouveau-modle-4t50cc.html","Piaggio Fly nouveau modèle 4t50cc","375.000  FCFA","Guédiawaye","media/annonces/pics/dab8d05f9059e067132dca5519235c9f.jpeg"
"1732658992-249","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Piaggio Runner Vxr","https://www.dakarvente.com/annonce-28063-piaggio-runner-vxr.html","Piaggio Runner Vxr","550.000  FCFA","Dakar","media/annonces/pics/2ede85ae2b3f18e5af8f620e8e6c5c4b.jpg"
"1732658995-250","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Scooter à vendre","https://www.dakarvente.com/annonce-28295-scooter-vendre.html","Scooter à vendre","400.000  FCFA","Dakar",""
"1732659001-251","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Piaggo X9 500 avec carte grise et assurance","https://www.dakarvente.com/annonce-28318-piaggo-x9-500-avec-carte-grise-et-assurance.html","Piaggo X9 500 avec carte grise et assurance","500.000  FCFA","Sacré Coeur","media/annonces/pics/b1351bd928ff049fe812d69bb415b1e9.jpeg"
"1732659005-252","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Jakarta KTM","https://www.dakarvente.com/annonce-28320-jakarta-ktm.html","Jakarta KTM","390.000  FCFA","Keur Massar","media/annonces/pics/6b907568d682507c64da7ce55862a427.jpeg"
"1732659009-253","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Scooter à vendre","https://www.dakarvente.com/annonce-28322-scooter-vendre.html","Scooter à vendre","700.000  FCFA","Pikine","media/annonces/pics/3d00d05f3b315ef3191013de0a191e5f.jpg"
"1732659013-254","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Piaggio Liberty 50cc","https://www.dakarvente.com/annonce-28327-piaggio-liberty-50cc.html","Piaggio Liberty 50cc","350.000  FCFA","Guédiawaye","media/annonces/pics/2b1060ea46fe52ff0f0f2dd0ba43dce6.jpeg"
"1732659019-255","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Honda sh","https://www.dakarvente.com/annonce-28335-honda-sh.html","Honda sh","500.000  FCFA","Dakar","media/annonces/pics/2680b349abd538386d66d8348ea881fa.jpeg"
"1732659023-256","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Fly piaggio","https://www.dakarvente.com/annonce-28336-fly-piaggio.html","Fly piaggio","350.000  FCFA","Dakar","media/annonces/pics/c73225681ab199b26b96e3bd51a113ef.jpeg"
"1732659026-257","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Piaggio Typhoon 50","https://www.dakarvente.com/annonce-28532-piaggio-typhoon-50.html","Piaggio Typhoon 50","230.000  FCFA","Dakar","media/annonces/pics/34f828c1ac766fa8af0d9d8c2141212a.jpeg"
"1732659031-258","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Liberty 150i","https://www.dakarvente.com/annonce-28578-liberty-150i.html","Liberty 150i","350.000  FCFA","Dakar",""
"1732659035-259","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Aprillia sr factory 50cc","https://www.dakarvente.com/annonce-28599-aprillia-sr-factory-50cc.html","Aprillia sr factory 50cc","350.000  FCFA","Guédiawaye","media/annonces/pics/2a343fa5d2b1f20f5c6ddce4f11c2132.jpeg"
"1732659040-260","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Derbi Atlantis 100cc 4t","https://www.dakarvente.com/annonce-28779-derbi-atlantis-100cc-4t.html","Derbi Atlantis 100cc 4t","365.000  FCFA","Guédiawaye","media/annonces/pics/a180c99eb072e9d621590e835c9d790c.jpeg"
"1732659044-261","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Fly nouveau modèle 4t100cc","https://www.dakarvente.com/annonce-28889-fly-nouveau-modle-4t100cc.html","Fly nouveau modèle 4t100cc","375.000  FCFA","Guédiawaye","media/annonces/pics/e997ff718fc03ae31f5f586c6451681e.jpeg"
"1732659048-262","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Kymco Agility 4t50cc","https://www.dakarvente.com/annonce-28891-kymco-agility-4t50cc.html","Kymco Agility 4t50cc","350.000  FCFA","Guédiawaye","media/annonces/pics/ec48a09cb7c1411092f84ec38d8fb72e.jpeg"
"1732659052-263","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Vente moto - Honda X-ADV 2018","https://www.dakarvente.com/annonce-28918-vente-moto-honda-x-adv-2018.html","Vente  moto -  Honda X-ADV 2018","1.900.000  FCFA","Grand Dakar","media/annonces/pics/80a8275feedc33d61dd8caa227d30d80.jpeg"
"1732659057-264","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Zip 2t 50cc","https://www.dakarvente.com/annonce-28937-zip-2t-50cc.html","Zip 2t 50cc","","Almadies","media/annonces/pics/b93179e3214e9d7b95a7bba67e1b347f.jpeg"
"1732659061-265","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Piaggio Liberty 50 cc 2 temps","https://www.dakarvente.com/annonce-28939-piaggio-liberty-50-cc-2-temps.html","Piaggio Liberty 50 cc 2 temps","185.000  FCFA","Hann Bel-Air","media/annonces/pics/df0e504671260e69ade66ac80518ea13.jpg"
"1732659064-266","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Moto Jakarta KTM","https://www.dakarvente.com/annonce-28942-moto-jakarta-ktm.html","","","",""
"1732659068-267","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Xcity 250ie année 2019","https://www.dakarvente.com/annonce-28971-xcity-250ie-anne-2019.html","Xcity 250ie année 2019","850.000  FCFA","HLM","media/annonces/pics/c956bf835f42fb5ef6dd34c7aa8e646b.jpg"
"1732659074-268","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Runner 50cc","https://www.dakarvente.com/annonce-29047-runner-50cc.html","Runner 50cc","380.000  FCFA","Guédiawaye","media/annonces/pics/7e1dbcdebdbe7bd54dad32c38a2c19c9.jpeg"
"1732659079-269","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Malaguti F12r 50cc","https://www.dakarvente.com/annonce-29072-malaguti-f12r-50cc.html","Malaguti F12r 50cc","375.000  FCFA","Guédiawaye","media/annonces/pics/0c99666504b4ea03a67ac9b5a60c46f0.jpeg"
"1732659083-270","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Ford Ranger 2016","https://www.dakarvente.com/annonce-29093-ford-ranger-2016.html","Ford Ranger 2016","11.900.000  FCFA","Dakar","media/annonces/pics/ab269ec538a74050ba39a7531b40e56f.jpeg"
"1732659089-271","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Vespa LX 125cm3 carburateur","https://www.dakarvente.com/annonce-29220-vespa-lx-125cm3-carburateur.html","Vespa LX 125cm3  carburateur","500.000  FCFA","HLM","media/annonces/pics/f7bec150193f71f4cb3ad280ac5dca85.jpg"
"1732659102-272","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Scooter Agilty Kymco","https://www.dakarvente.com/annonce-29232-scooter-agilty-kymco.html","Scooter Agilty Kymco","350.000  FCFA","Maristes","media/annonces/pics/1ae3ab61c21ffee8ec9d394d819bad8d.jpeg"
"1732659106-273","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Mio 100cm3 carburateur","https://www.dakarvente.com/annonce-29245-mio-100cm3-carburateur.html","Mio 100cm3 carburateur","375.000  FCFA","HLM","media/annonces/pics/8c212255e3f4c10bf0c24e1b680ba6a3.jpg"
"1732659109-274","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Malaguti Drakon 50cc","https://www.dakarvente.com/annonce-29439-malaguti-drakon-50cc.html","","","",""
"1732659112-275","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Piaggio Liberty 50 cc 2 temps","https://www.dakarvente.com/annonce-29528-piaggio-liberty-50-cc-2-temps.html","","","",""
"1732659116-276","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Scooter Piagio  x8","https://www.dakarvente.com/annonce-29583-scooter-piagio-x8.html","","","",""
"1732659118-277","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Motos à vendre","https://www.dakarvente.com/annonce-29624-motos-vendre.html","","","",""
"1732659121-278","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Moto Jakarta","https://www.dakarvente.com/annonce-29670-moto-jakarta.html","","","",""
"1732659124-279","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Jakarta House VENANT","https://www.dakarvente.com/annonce-29895-jakarta-house-venant.html","","","",""
"1732659129-280","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Moto XMAX 250","https://www.dakarvente.com/annonce-30055-moto-xmax-250.html","Moto  XMAX 250","70  FCFA","Bambey","media/annonces/pics/d2b56d5e9288270599418ae8adbce5c3.jpg"
"1732659133-281","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Scooter Aprillia moteur 200","https://www.dakarvente.com/annonce-30119-scooter-aprillia-moteur-200.html","Scooter Aprillia moteur 200","500.000  FCFA","Mbao","media/annonces/pics/d0a42a4569f9df2f0402c79f2a1f2733.jpeg"
"1732659137-282","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Kymco Agility R16 150ie année 2020 CMC disponible","https://www.dakarvente.com/annonce-30155-kymco-agility-r16-150ie-anne-2020-cmc-disponible.html","Kymco Agility R16 150ie année 2020 CMC disponible","675.000  FCFA","HLM","media/annonces/pics/9cb80634c5db7f32fa714e90bc5bcff9.jpg"
"1732659142-283","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Piaggio fly 4t50cc","https://www.dakarvente.com/annonce-30156-piaggio-fly-4t50cc.html","Piaggio fly 4t50cc","300.000  FCFA","Dakar","media/annonces/pics/98768c8b7acc23920f7c840985562b60.jpeg"
"1732659146-284","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Zusuki Burgman 125CC","https://www.dakarvente.com/annonce-30450-zusuki-burgman-125cc.html","Zusuki Burgman 125CC","450.000  FCFA","Dakar","media/annonces/pics/5d0e6d58bd99c35019dced399739c9c8.jpg"
"1732659151-285","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","XMAX 250 avec CMC","https://www.dakarvente.com/annonce-30455-xmax-250-avec-cmc.html","XMAX 250 avec CMC","950.000  FCFA","Dakar","media/annonces/pics/848926fe1db5b6fba669ebce9c619011.jpeg"
"1732659155-286","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Ovetto neos 50cc","https://www.dakarvente.com/annonce-30609-ovetto-neos-50cc.html","Ovetto neos 50cc","275.000  FCFA","Golf","media/annonces/pics/aaf8dd5ea8448c77388c26875f38a758.jpeg"
"1732659164-287","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","X8 Piaggio 200cm3","https://www.dakarvente.com/annonce-30805-x8-piaggio-200cm3.html","X8 Piaggio 200cm3","625.000  FCFA","HLM","media/annonces/pics/aa6cf9693626c21c7e686fd0b3d59846.jpg"
"1732659173-288","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Scooter SH Honda","https://www.dakarvente.com/annonce-30848-scooter-sh-honda.html","Scooter SH Honda","600.000  FCFA","Mbao","media/annonces/pics/32527cd073dec32e8f52422f35961d67.jpeg"
"1732659176-289","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Sportcity 200cc","https://www.dakarvente.com/annonce-31298-sportcity-200cc.html","","","",""
"1732659178-290","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Jakarta House","https://www.dakarvente.com/annonce-31311-jakarta-house.html","","","",""
"1732659181-291","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Cygnus 125ie injection Venant","https://www.dakarvente.com/annonce-31382-cygnus-125ie-injection-venant-papiers-cmc-disponible.html","","","",""
"1732659184-292","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Honda Vision 110ie année 2012 Venant","https://www.dakarvente.com/annonce-31425-honda-vision-110ie-anne-2012-venant-papiers-cmc-original.html","","","",""
"1732659188-293","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Liberty 125cm3 carburateur nouveau modèle Venant","https://www.dakarvente.com/annonce-31426-liberty-125cm3-carburateur-nouveau-modle-venant-papiers-cmc-original.html","Liberty 125cm3 carburateur nouveau modèle Venant","675.000  FCFA","Fass","media/annonces/pics/b7acecbc5e75ca06d0e689e22734a7b5.jpg"
"1732659193-294","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Scooter Honda Dylan","https://www.dakarvente.com/annonce-31839-scooter-honda-dylan.html","Scooter Honda Dylan","450.000  FCFA","Parcelles assainies","media/annonces/pics/f60da281682d924ba6b18ffefff9c6f7.jpeg"
"1732659198-295","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Kymco G-Dink Jager 125ie injection modèle 2015  Venant","https://www.dakarvente.com/annonce-31943-kymco-g-dink-jager-125ie-injection-modle-2015-venant-papiers-cmc-original-prix-675000fr.html","Kymco G-Dink Jager 125ie injection modèle 2015  Venant","675.000  FCFA","HLM","media/annonces/pics/56b22eb3bcb50a262ce0520a7074270e.jpg"
"1732659204-296","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Kymco 200cc","https://www.dakarvente.com/annonce-32013-kymco-200cc.html","Kymco 200cc","600.000  FCFA","Médina","media/annonces/pics/3517542aebecf688fb9de3ea64f92d88.jpg"
"1732659208-297","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Mbk nitro","https://www.dakarvente.com/annonce-32100-mbk-nitro.html","Mbk nitro","350.000  FCFA","Golf","media/annonces/pics/672b383c2235e64a75f3d4113d2cfe0b.jpeg"
"1732659211-298","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Peugeot Rs 4t50cc injection","https://www.dakarvente.com/annonce-32291-peugeot-rs-4t50cc-injection.html","Peugeot Rs 4t50cc injection","350.000  FCFA","Dakar","media/annonces/pics/1dbbcc5c5693a050ae84ce430825f75a.jpeg"
"1732659216-299","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Piaggio 4 temps","https://www.dakarvente.com/annonce-32343-piaggio-4-temps.html","Piaggio 4 temps","120.000  FCFA","Rufisque","media/annonces/pics/3c8a4833d97c561ff26ed47c17c030ac.jpg"
"1732659229-300","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Xmax 400","https://www.dakarvente.com/annonce-32359-xmax-400.html","Xmax 400","1.200.000  FCFA","Dieuppeul","img/nophoto.png"
"1732659232-301","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","F12R 50cc nouveau modèle","https://www.dakarvente.com/annonce-32544-f12r-50cc-nouveau-modle.html","","","",""
"1732659234-302","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Gilera sp 50cc nouveau","https://www.dakarvente.com/annonce-32945-gilera-sp-50cc-nouveau.html","","","",""
